,transaction_amount,is_declined,total_number_declines_per_day,is_foreign_transaction,is_high_risk_country,daily_chargeback_avg_amt,6_month_avg_chbk_amt,6-month_chbk_freq,is_fraudulent
1625,2960.43879,0,0,0,0,0,0.0,0,0
1626,7528.409699,0,0,0,0,0,0.0,0,0
1627,5905.197268,0,0,0,0,0,0.0,0,0
1628,7644.612458,0,0,1,0,0,0.0,0,0
1629,3843.144122,0,0,0,0,0,0.0,0,0
1630,18554.13729,0,5,0,0,0,0.0,0,0
1631,7778.306429,0,0,0,0,0,0.0,0,0
1632,16168.74744,0,0,0,0,0,0.0,0,0
1633,2220.703766,0,1,0,0,0,0.0,0,0
1634,1374.423465,0,0,0,0,0,0.0,0,0
1635,23402.20483,0,0,0,0,0,0.0,0,0
1636,10901.26615,0,0,1,0,0,0.0,0,0
1637,4406.617741,0,0,0,0,0,0.0,0,0
1638,12381.93052,0,0,0,0,0,0.0,0,0
1639,599.044758,0,0,0,0,0,0.0,0,0
1640,13638.80867,0,0,0,0,0,0.0,0,0
1641,1522.298756,0,2,0,0,0,0.0,0,0
1642,8625.825057,0,0,0,0,0,0.0,0,0
1643,20231.02921,0,0,0,0,0,0.0,0,0
1644,6361.818558,0,0,1,0,0,0.0,0,0
1645,8456.064989,0,0,0,0,0,0.0,0,0
1646,13479.73704,0,0,0,0,0,0.0,0,0
1647,13316.65126,0,0,0,0,0,0.0,0,0
1648,667.6052743,0,0,0,0,0,0.0,0,0
1649,3839.641518,0,0,0,0,0,0.0,0,0
1650,4229.818778,0,0,0,0,0,0.0,0,0
1651,679.4976431,0,6,1,0,0,0.0,0,0
1652,11047.47448,0,0,0,0,0,0.0,0,0
1653,182.7536939,0,4,1,0,0,0.0,0,0
1654,4164.562067,0,0,0,0,0,0.0,0,0
1655,10716.45939,0,0,0,0,0,0.0,0,0
1656,6241.552082,0,0,1,0,0,0.0,0,0
1658,4096.118866,0,0,0,0,0,0.0,0,0
1659,188.3882081,0,0,0,0,0,0.0,0,0
1661,1480.636285,0,5,0,0,0,0.0,0,0
1662,10469.05445,0,0,0,0,0,0.0,0,0
1663,2727.103271,0,0,0,0,0,0.0,0,0
1664,452.8178898,0,0,0,0,0,0.0,0,0
1665,11189.65008,0,0,0,0,957,797.0,1,0
1666,13520.27261,0,0,1,0,0,0.0,0,0
1667,63.06332468,0,0,0,0,0,0.0,0,0
1668,2415.490722,0,0,0,0,0,0.0,0,0
1669,5583.046624,0,4,0,0,0,0.0,0,0
1670,2894.46342,0,0,0,0,0,0.0,0,0
1671,9035.746616,0,6,1,0,0,0.0,0,0
1672,2244.956598,0,0,0,0,0,0.0,0,0
1673,5656.218888,0,0,0,0,0,0.0,0,0
1674,12724.84557,0,0,0,0,0,0.0,0,0
1675,2800.933622,0,0,0,0,869,860.0,2,0
1676,3977.932322,0,0,0,0,0,0.0,0,0
1677,26668.79496,0,0,0,0,0,0.0,0,0
1678,1812.718531,0,0,0,0,0,0.0,0,0
1679,1864.588078,0,0,0,0,0,0.0,0,0
1680,5965.476915,0,1,0,0,0,0.0,0,0
1681,21493.11776,0,0,0,0,0,0.0,0,0
1682,7657.691248,0,0,0,0,0,0.0,0,0
1683,19974.67746,0,0,0,0,0,0.0,0,0
1684,11095.82438,0,1,0,0,0,0.0,0,0
1685,3261.134657,0,0,0,0,0,0.0,0,0
1686,13967.5267,0,6,0,0,0,0.0,0,0
1687,22641.65526,0,0,0,0,0,0.0,0,0
1689,1475.153156,0,0,0,0,0,0.0,0,0
1690,16840.95109,0,0,0,0,0,0.0,0,0
1691,14087.49444,0,0,0,0,819,781.0,2,0
1692,6909.585122,0,2,0,0,0,0.0,0,0
1693,6955.745961,0,0,0,0,0,0.0,0,0
1694,9582.830143,0,0,1,0,0,0.0,0,0
1696,3933.774492,0,0,1,0,0,0.0,0,0
1697,2888.715938,0,0,0,0,0,0.0,0,0
1698,284.9855007,0,0,0,0,0,0.0,0,0
1699,7983.811814,0,0,0,0,0,0.0,0,0
1700,8679.110476,0,6,0,0,0,0.0,0,0
1701,1156.969164,0,0,0,0,0,0.0,0,0
1702,2434.441247,0,2,0,0,0,0.0,0,0
1703,16169.56538,0,0,1,0,0,0.0,0,0
1704,17513.12266,0,3,0,0,0,0.0,0,0
1705,6540.099066,0,0,0,0,0,0.0,0,0
1706,6864.189271,0,0,0,0,0,0.0,0,0
1707,12358.74594,0,1,0,0,0,0.0,0,0
1708,6628.06355,0,0,0,0,0,0.0,0,0
1709,990.1593936,0,0,0,0,0,0.0,0,0
1710,1740.808646,0,4,0,0,0,0.0,0,0
1711,12704.49268,0,0,0,0,0,0.0,0,0
1712,3861.048373,0,0,0,0,0,0.0,0,0
1713,7902.519195,0,0,0,0,0,0.0,0,0
1714,18448.23443,0,0,0,0,0,0.0,0,0
1715,11991.65988,0,0,0,0,0,0.0,0,0
1716,9696.822652,0,0,0,0,649,507.0,5,0
1717,550.6708165,0,0,0,0,0,0.0,0,0
1718,10425.24346,0,0,0,0,0,0.0,0,0
1719,10413.53941,0,0,1,0,0,0.0,0,0
1720,312.6937942,0,5,0,0,0,0.0,0,0
1721,16110.04582,0,0,0,0,0,0.0,0,0
1722,1864.646568,0,0,0,0,0,0.0,0,0
1723,11553.13224,0,0,1,0,0,0.0,0,0
1724,9937.025747,0,0,0,0,0,0.0,0,0
1725,24902.45862,0,0,0,0,0,0.0,0,0
1726,20981.07642,0,0,0,0,0,0.0,0,0
1727,7202.622438,0,0,0,0,0,0.0,0,0
1728,20937.78476,0,0,0,0,862,152.0,5,0
1729,15782.48984,0,0,0,0,0,0.0,0,0
1730,21015.49982,0,0,0,0,0,0.0,0,0
1732,321.9155294,0,0,0,0,0,0.0,0,0
1733,10343.29561,0,0,0,0,0,0.0,0,0
1734,1760.574936,0,0,0,0,0,0.0,0,0
1736,548.3843884,0,0,0,0,0,0.0,0,0
1737,3051.525197,0,6,0,0,0,0.0,0,0
1738,2909.022866,0,0,0,0,0,0.0,0,0
1739,5811.32365,0,0,1,0,0,0.0,0,0
1740,283.4325644,0,0,0,0,0,0.0,0,0
1741,12164.8446,0,0,0,0,0,0.0,0,0
1742,10719.43675,0,0,0,0,0,0.0,0,0
1743,7409.573708,0,0,1,0,0,0.0,0,0
1744,2742.725977,0,0,0,0,0,0.0,0,0
1745,29655.35658,0,0,1,0,0,0.0,0,0
1746,12168.00907,0,0,0,0,0,0.0,0,0
1747,4988.421136,0,0,0,0,0,0.0,0,0
1748,8368.752595,0,4,0,0,0,0.0,0,0
1749,3027.368556,0,0,0,0,0,0.0,0,0
1750,8033.379698,0,0,0,0,0,0.0,0,0
1751,5461.511581,0,0,0,0,0,0.0,0,0
1752,661.5667134,0,0,0,0,0,0.0,0,0
1753,16353.01047,0,0,0,0,0,0.0,0,0
1754,1562.155244,0,0,1,0,0,0.0,0,0
1755,18853.24558,0,0,0,0,0,0.0,0,0
1756,10924.7275,0,0,0,0,0,0.0,0,0
1757,8494.029044,0,0,0,0,0,0.0,0,0
1758,2429.191661,0,0,1,0,0,0.0,0,0
1759,18950.40855,0,0,0,0,0,0.0,0,0
1760,4664.686549,0,0,0,0,0,0.0,0,0
1761,10380.12052,0,0,0,0,0,0.0,0,0
1762,26926.34582,0,0,0,0,0,0.0,0,0
1763,1029.141719,0,2,0,0,0,0.0,0,0
1764,1264.855477,0,0,0,0,0,0.0,0,0
1765,15929.40014,0,0,1,0,0,0.0,0,0
1766,5887.499014,0,0,0,0,0,0.0,0,0
1767,63.53590923,0,1,0,0,859,845.0,3,0
1768,1172.874241,0,0,0,0,0,0.0,0,0
1769,4272.078663,0,2,1,0,0,0.0,0,0
1770,20939.89841,0,0,0,0,0,0.0,0,0
1771,2093.507094,0,0,0,0,0,0.0,0,0
1772,13712.81519,0,0,0,0,0,0.0,0,0
1773,1892.475865,0,5,0,0,0,0.0,0,0
1774,4004.191704,0,0,0,0,0,0.0,0,0
1775,1675.800395,0,0,0,0,0,0.0,0,0
1776,7468.429478,0,5,0,0,0,0.0,0,0
1777,18478.03934,0,0,0,0,0,0.0,0,0
1778,3912.194058,0,0,1,0,0,0.0,0,0
1779,24379.65472,0,0,0,0,0,0.0,0,0
1780,15285.9417,0,0,0,0,0,0.0,0,0
1782,17971.05074,0,0,1,0,0,0.0,0,0
1783,176.5628143,0,0,0,0,0,0.0,0,0
1784,13912.45065,0,0,1,0,0,0.0,0,0
1785,6740.469714,0,0,0,0,0,0.0,0,0
1786,6067.089225,0,0,1,0,0,0.0,0,0
1787,11488.47584,0,0,0,0,0,0.0,0,0
1788,12948.76923,0,0,0,0,0,0.0,0,0
1789,2121.331652,0,0,0,0,0,0.0,0,0
1790,12493.8488,0,0,0,0,0,0.0,0,0
1791,10756.59,0,0,0,0,0,0.0,0,0
1792,13238.86064,0,0,0,0,0,0.0,0,0
1793,488.0517844,0,0,0,0,0,0.0,0,0
1794,14222.37272,0,0,0,0,0,0.0,0,0
1795,4700.89756,0,0,0,0,0,0.0,0,0
1796,8577.486368,0,0,0,0,0,0.0,0,0
1798,2125.226737,0,0,0,0,0,0.0,0,0
1799,22486.08348,0,0,0,0,0,0.0,0,0
1800,3022.65037,0,6,0,0,0,0.0,0,0
1801,17931.19253,0,5,0,0,0,0.0,0,0
1802,8722.255463,0,0,0,0,0,0.0,0,0
1803,16597.11125,0,0,0,0,0,0.0,0,0
1804,6051.279314,0,0,0,0,0,0.0,0,0
1806,2813.116934,0,0,0,0,0,0.0,0,0
1807,14664.2316,0,0,1,0,0,0.0,0,0
1808,1786.633882,0,0,0,0,0,0.0,0,0
1809,21404.41657,0,4,0,0,0,0.0,0,0
1810,6671.847969,0,0,0,0,0,0.0,0,0
1811,1340.717899,0,3,1,0,0,0.0,0,0
1812,6137.913157,0,0,0,0,0,0.0,0,0
1813,2868.112001,0,0,0,0,0,0.0,0,0
1814,21081.82742,0,0,0,0,0,0.0,0,0
1815,12640.32747,0,6,0,0,0,0.0,0,0
1816,10903.88932,0,0,0,0,0,0.0,0,0
1817,139.6722792,0,0,0,0,0,0.0,0,0
1818,20636.27737,0,0,0,0,0,0.0,0,0
1819,2573.354026,0,0,0,0,0,0.0,0,0
1820,7490.11088,0,0,1,0,0,0.0,0,0
1821,4786.667148,0,0,0,0,0,0.0,0,0
1822,16963.53792,0,0,0,0,0,0.0,0,0
1823,16813.99841,0,0,0,0,0,0.0,0,0
1824,23472.19179,0,0,0,0,0,0.0,0,0
1825,3113.678348,0,0,0,0,0,0.0,0,0
1826,4127.465591,0,0,0,0,0,0.0,0,0
1827,2043.548296,0,0,0,0,0,0.0,0,0
1828,10388.16205,0,0,0,0,0,0.0,0,0
1829,12973.19601,0,0,1,0,0,0.0,0,0
1830,16246.13519,0,0,0,0,0,0.0,0,0
1831,5132.13577,0,0,0,0,0,0.0,0,0
1832,2433.009197,0,0,1,0,0,0.0,0,0
1833,12488.05601,0,0,0,0,0,0.0,0,0
1834,1371.374761,0,0,0,0,0,0.0,0,0
1835,542.2549615,0,0,0,0,0,0.0,0,0
1836,19204.65265,0,0,0,0,0,0.0,0,0
1837,1351.255128,0,0,0,0,0,0.0,0,0
1838,12742.85224,0,0,0,0,0,0.0,0,0
1839,3374.776453,0,0,0,0,0,0.0,0,0
1840,611.0028729,0,0,0,0,683,350.0,3,0
1841,7933.393134,0,0,0,0,0,0.0,0,0
1842,2262.381816,0,0,0,0,0,0.0,0,0
1843,3348.411124,0,0,0,0,0,0.0,0,0
1844,1761.56471,0,1,0,0,0,0.0,0,0
1845,2747.763628,0,0,0,0,0,0.0,0,0
1846,22562.02642,0,0,0,0,0,0.0,0,0
1847,5207.243196,0,1,0,0,0,0.0,0,0
1848,19959.35342,0,0,0,0,0,0.0,0,0
1849,27009.23232,0,0,0,0,0,0.0,0,0
1850,4610.141235,0,3,0,0,0,0.0,0,0
1851,2163.961952,0,0,0,0,0,0.0,0,0
1852,25067.74154,0,0,0,0,0,0.0,0,0
1853,2341.420925,0,0,0,0,0,0.0,0,0
1854,1758.112217,0,0,0,0,0,0.0,0,0
1855,18820.12228,0,0,1,0,0,0.0,0,0
1856,1157.988052,0,0,1,0,0,0.0,0,0
1857,3154.171452,0,0,0,0,0,0.0,0,0
1859,16594.87956,0,1,0,0,0,0.0,0,0
1860,16738.95365,0,0,0,0,0,0.0,0,0
1861,928.172268,0,2,1,0,0,0.0,0,0
1862,7769.485586,0,0,0,0,0,0.0,0,0
1863,9513.548839,0,0,0,0,0,0.0,0,0
1864,866.7652502,0,0,1,0,0,0.0,0,0
1865,1654.958143,0,0,0,0,0,0.0,0,0
1866,5547.20182,0,0,0,0,0,0.0,0,0
1867,6124.089115,0,0,0,0,0,0.0,0,0
1868,10486.37869,0,0,0,0,0,0.0,0,0
1869,4078.128093,0,0,0,0,0,0.0,0,0
1870,1222.678458,0,0,0,0,0,0.0,0,0
1871,12935.3964,0,0,0,0,0,0.0,0,0
1872,6432.33659,0,0,0,0,0,0.0,0,0
1873,8233.490523,0,0,0,0,0,0.0,0,0
1874,13527.89446,0,2,0,0,0,0.0,0,0
1875,9501.322453,0,0,0,0,0,0.0,0,0
1876,18888.79244,0,0,0,0,0,0.0,0,0
1877,11401.45004,0,0,0,0,0,0.0,0,0
1878,8978.650488,0,5,1,0,0,0.0,0,0
1879,8508.645311,0,0,0,0,0,0.0,0,0
1880,3796.766571,0,0,1,0,0,0.0,0,0
1881,2192.589187,0,0,0,0,0,0.0,0,0
1882,12322.2012,0,0,0,0,0,0.0,0,0
1883,2469.760382,0,0,0,0,0,0.0,0,0
1884,208.6677237,0,0,0,0,0,0.0,0,0
1885,23436.68362,0,0,0,0,0,0.0,0,0
1886,10672.51957,0,0,1,0,0,0.0,0,0
1887,848.4153434,0,0,0,0,0,0.0,0,0
1888,18685.47957,0,0,0,0,0,0.0,0,0
1889,4255.494771,0,0,1,0,0,0.0,0,0
1891,2516.817917,0,0,1,0,0,0.0,0,0
1892,2365.49864,0,0,0,0,0,0.0,0,0
1893,849.598364,0,0,0,0,0,0.0,0,0
1894,15336.72155,0,0,1,0,0,0.0,0,0
1895,1593.800289,0,0,0,0,0,0.0,0,0
1896,659.9086389,0,0,0,0,0,0.0,0,0
1897,12807.09983,0,0,0,0,0,0.0,0,0
1898,9806.335374,0,0,0,0,0,0.0,0,0
1899,3114.239926,0,1,0,0,0,0.0,0,0
1900,2972.715158,0,0,0,0,0,0.0,0,0
1901,667.2700388,0,0,0,0,0,0.0,0,0
1902,1863.401202,0,0,0,0,0,0.0,0,0
1903,4999.518793,0,0,0,0,0,0.0,0,0
1904,753.6235614,0,0,0,0,0,0.0,0,0
1905,2950.762418,0,1,0,0,0,0.0,0,0
1906,19866.55695,0,0,0,0,0,0.0,0,0
1907,2616.006131,0,0,0,0,0,0.0,0,0
1908,7397.370774,0,0,0,0,0,0.0,0,0
1909,4715.459254,0,0,0,0,0,0.0,0,0
1910,4252.602355,0,0,0,0,0,0.0,0,0
1911,306.8925718,0,0,1,0,0,0.0,0,0
1912,708.4253871,0,1,0,0,0,0.0,0,0
1913,680.9791601,0,0,0,0,0,0.0,0,0
1914,224.263648,0,0,1,0,0,0.0,0,0
1915,889.6842868,0,0,0,0,0,0.0,0,0
1916,4292.247356,0,0,0,0,0,0.0,0,0
1917,4252.026088,0,6,0,0,0,0.0,0,0
1918,2431.684823,0,4,0,0,0,0.0,0,0
1920,1133.373481,0,0,0,0,0,0.0,0,0
1921,9413.762001,0,0,0,0,0,0.0,0,0
1922,1628.442275,0,2,0,0,0,0.0,0,0
1923,11637.10338,0,0,1,0,0,0.0,0,0
1924,15599.23192,0,0,0,0,0,0.0,0,0
1926,7695.240072,0,0,0,0,0,0.0,0,0
1927,15597.71822,0,0,0,0,0,0.0,0,0
1928,4580.169942,0,2,0,0,0,0.0,0,0
1929,1621.143614,0,0,0,0,0,0.0,0,0
1930,18609.98679,0,0,0,0,0,0.0,0,0
1931,1468.983603,0,0,0,0,0,0.0,0,0
1932,20895.22757,0,0,0,0,0,0.0,0,0
1933,15904.97238,0,0,0,0,601,290.0,3,0
1934,9209.404554,0,0,0,0,0,0.0,0,0
1935,1311.120133,0,1,0,0,0,0.0,0,0
1936,120.7355477,0,0,0,0,0,0.0,0,0
1937,533.79698,0,0,0,0,0,0.0,0,0
1938,714.5446124,0,0,1,0,0,0.0,0,0
1939,2060.033832,0,0,0,0,0,0.0,0,0
1940,21781.04507,0,0,0,0,0,0.0,0,0
1941,7349.744037,0,0,0,0,0,0.0,0,0
1942,685.2157805,0,0,0,0,0,0.0,0,0
1943,8154.214019,0,0,0,0,0,0.0,0,0
1944,338.0616937,0,4,1,0,954,696.0,6,0
1945,4250.424212,0,0,0,0,0,0.0,0,0
1946,4401.571765,0,5,0,0,0,0.0,0,0
1947,7099.133712,0,0,1,0,0,0.0,0,0
1948,23523.156,0,0,0,0,0,0.0,0,0
1949,159.8413854,0,2,1,0,0,0.0,0,0
1950,3298.149106,0,0,0,0,0,0.0,0,0
1951,1623.870651,0,0,0,0,0,0.0,0,0
1952,10660.80549,0,0,0,0,0,0.0,0,0
1953,8984.180488,0,6,0,0,0,0.0,0,0
1954,4105.037124,0,0,0,0,0,0.0,0,0
1956,7560.173918,0,0,0,0,604,410.0,3,0
1957,5577.610077,0,3,0,0,0,0.0,0,0
1958,3411.598968,0,0,0,0,0,0.0,0,0
1959,7713.216886,0,0,0,0,0,0.0,0,0
1960,5979.512635,0,0,0,0,0,0.0,0,0
1961,3870.360561,0,0,0,0,0,0.0,0,0
1962,12383.35125,0,0,0,0,0,0.0,0,0
1963,9976.674657,0,0,0,0,0,0.0,0,0
1964,730.4507952,0,0,0,0,0,0.0,0,0
1965,347.4768433,0,0,0,0,0,0.0,0,0
1966,3841.153696,0,0,0,0,0,0.0,0,0
1967,13154.97372,0,0,1,0,0,0.0,0,0
1968,22044.39156,0,0,0,0,0,0.0,0,0
1969,18942.34808,0,0,0,0,0,0.0,0,0
1970,2014.32048,0,1,0,0,889,797.0,2,0
1971,1174.566958,0,0,0,0,0,0.0,0,0
1972,14719.86732,0,0,1,0,0,0.0,0,0
1973,13203.31795,0,0,0,0,0,0.0,0,0
1974,5547.406143,0,0,1,0,0,0.0,0,0
1975,5220.814462,0,0,0,0,0,0.0,0,0
1976,23466.34808,0,0,0,0,0,0.0,0,0
1977,3024.475671,0,0,0,0,0,0.0,0,0
1978,20689.99099,0,4,0,0,0,0.0,0,0
1979,4535.880758,0,0,0,0,0,0.0,0,0
1980,12043.70824,0,0,0,0,0,0.0,0,0
1981,7836.407852,0,0,0,0,0,0.0,0,0
1982,17208.49657,0,0,0,0,0,0.0,0,0
1983,4427.482339,0,0,0,0,0,0.0,0,0
1984,2732.420446,0,4,1,0,0,0.0,0,0
1985,2770.83598,0,2,1,0,0,0.0,0,0
1986,16998.14061,0,0,0,0,0,0.0,0,0
1987,196.4638971,0,0,0,0,0,0.0,0,0
1988,25604.64467,0,0,0,0,0,0.0,0,0
1989,92.64918696,0,0,0,0,0,0.0,0,0
1990,6825.158514,0,0,0,0,0,0.0,0,0
1991,12348.83294,0,0,0,0,0,0.0,0,0
1992,9838.705044,0,0,0,0,0,0.0,0,0
1993,4837.68751,0,0,0,0,0,0.0,0,0
1994,7729.224197,0,0,0,0,0,0.0,0,0
1996,2122.671317,0,0,0,0,0,0.0,0,0
1997,7907.619247,0,0,0,0,0,0.0,0,0
1998,605.6683927,0,0,0,0,0,0.0,0,0
1999,9205.083367,0,0,0,0,0,0.0,0,0
2000,10399.52117,0,0,0,0,0,0.0,0,0
2001,2134.055216,0,0,0,0,0,0.0,0,0
2002,16015.21651,0,0,1,0,0,0.0,0,0
2003,506.433427,0,3,0,0,0,0.0,0,0
2004,744.7480466,0,0,0,0,0,0.0,0,0
2005,19922.62964,0,0,0,0,0,0.0,0,0
2006,4238.240913,0,0,1,0,0,0.0,0,0
2007,584.9725991,0,0,0,0,867,758.0,3,0
2008,8017.141991,0,0,1,0,0,0.0,0,0
2009,5392.266541,0,0,0,0,0,0.0,0,0
2010,2833.381622,0,0,0,0,0,0.0,0,0
2011,581.0875526,0,0,0,0,0,0.0,0,0
2012,12118.46526,0,0,1,0,0,0.0,0,0
2013,3855.651626,0,0,0,0,0,0.0,0,0
2014,1504.918093,0,0,0,0,0,0.0,0,0
2015,22429.33946,0,0,1,0,0,0.0,0,0
2016,2743.61958,0,0,0,0,0,0.0,0,0
2017,7570.246712,0,0,1,0,0,0.0,0,0
2018,8816.526391,0,0,1,0,0,0.0,0,0
2019,1189.397085,0,0,0,0,0,0.0,0,0
2021,13902.30046,0,6,0,0,0,0.0,0,0
2022,1749.022656,0,0,0,0,0,0.0,0,0
2023,39.84206056,0,0,0,0,0,0.0,0,0
2024,4699.339113,0,0,0,0,0,0.0,0,0
2025,9698.47972,0,0,0,0,0,0.0,0,0
2026,22714.70153,0,0,1,0,0,0.0,0,0
2027,20583.39356,0,0,1,0,0,0.0,0,0
2028,24258.83123,0,0,0,0,0,0.0,0,0
2029,47.22140442,0,0,0,0,0,0.0,0,0
2030,1564.328654,0,0,0,0,0,0.0,0,0
2031,6465.668171,0,0,1,0,0,0.0,0,0
2032,4986.33967,0,0,0,0,0,0.0,0,0
2033,7387.114283,0,0,1,0,0,0.0,0,0
2034,10248.50093,0,0,1,0,0,0.0,0,0
2035,1942.431808,0,0,0,0,0,0.0,0,0
2036,6615.480482,0,0,1,0,0,0.0,0,0
2037,4063.949732,0,0,0,0,0,0.0,0,0
2038,3100.231568,0,5,0,0,0,0.0,0,0
2039,6489.187734,0,0,0,0,0,0.0,0,0
2040,27718.22316,0,0,0,0,0,0.0,0,0
2041,28013.00101,0,0,1,0,0,0.0,0,0
2043,12754.6164,0,0,0,0,0,0.0,0,0
2044,14403.63236,0,0,0,0,0,0.0,0,0
2045,4899.991579,0,0,1,0,0,0.0,0,0
2046,4522.970149,0,0,1,0,0,0.0,0,0
2047,5248.371018,0,0,0,0,0,0.0,0,0
2048,2951.989281,0,0,0,0,0,0.0,0,0
2049,2785.187281,0,0,0,0,0,0.0,0,0
2050,1516.53697,0,0,0,0,0,0.0,0,0
2051,646.6722128,0,0,0,0,0,0.0,0,0
2052,13827.96441,0,0,0,0,0,0.0,0,0
2053,14670.50788,0,0,0,0,0,0.0,0,0
2054,5913.966399,0,0,0,0,0,0.0,0,0
2055,12285.89925,0,0,0,0,0,0.0,0,0
2056,18896.68288,0,1,0,0,0,0.0,0,0
2057,13762.18268,0,0,0,0,0,0.0,0,0
2058,2302.206296,0,0,1,0,0,0.0,0,0
2059,3376.944708,0,0,0,0,0,0.0,0,0
2060,906.4829126,0,0,0,0,0,0.0,0,0
2061,22947.61877,0,0,0,0,0,0.0,0,0
2062,12609.74404,0,0,1,0,0,0.0,0,0
2063,4424.918174,0,0,0,0,0,0.0,0,0
2064,7923.274439,0,0,0,0,0,0.0,0,0
2065,4174.119598,0,0,1,0,0,0.0,0,0
2066,5293.902639,0,0,0,0,0,0.0,0,0
2067,9840.300929,0,0,0,0,0,0.0,0,0
2068,1591.736746,0,0,0,0,0,0.0,0,0
2069,899.7438785,0,0,0,0,0,0.0,0,0
2070,3440.719676,0,0,0,0,0,0.0,0,0
2071,13292.70167,0,0,0,0,0,0.0,0,0
2072,25101.76618,0,0,0,0,0,0.0,0,0
2073,13519.29902,0,0,0,0,0,0.0,0,0
2075,18557.90494,0,0,0,0,0,0.0,0,0
2076,7884.355848,0,1,0,0,0,0.0,0,0
2077,11075.09998,0,0,0,0,0,0.0,0,0
2078,2461.644887,0,0,0,0,0,0.0,0,0
2079,15696.07863,0,0,0,0,0,0.0,0,0
2080,1792.807486,0,0,0,0,0,0.0,0,0
2081,4486.388349,0,0,0,0,0,0.0,0,0
2082,1939.353597,0,0,0,0,0,0.0,0,0
2083,24522.35526,0,0,0,0,914,578.0,5,0
2084,21046.0678,0,0,0,0,0,0.0,0,0
2085,13756.62549,0,0,0,0,0,0.0,0,0
2086,742.203685,0,0,0,0,0,0.0,0,0
2087,12865.56772,0,0,0,0,0,0.0,0,0
2088,1584.186531,0,1,0,0,0,0.0,0,0
2089,3460.544258,0,6,0,0,0,0.0,0,0
2090,3192.31867,0,0,0,0,0,0.0,0,0
2091,5157.82175,0,0,0,0,0,0.0,0,0
2092,9556.846891,0,0,0,0,0,0.0,0,0
2093,6266.62382,0,0,0,0,0,0.0,0,0
2094,5553.456102,0,0,0,0,0,0.0,0,0
2095,5682.241895,0,3,1,0,0,0.0,0,0
2096,10588.90702,0,0,0,0,0,0.0,0,0
2098,748.2542541,0,0,0,0,0,0.0,0,0
2099,10213.22067,0,0,0,0,0,0.0,0,0
2100,1636.942049,0,0,0,0,0,0.0,0,0
2101,10757.25183,0,0,0,0,0,0.0,0,0
2102,83.11540174,0,0,0,0,0,0.0,0,0
2103,4071.139462,0,0,0,0,0,0.0,0,0
2104,5589.458882,0,0,0,0,0,0.0,0,0
2105,19989.4457,0,3,0,0,0,0.0,0,0
2106,7267.877703,0,0,0,0,0,0.0,0,0
2107,6625.220684,0,0,0,0,0,0.0,0,0
2108,8639.017843,0,0,0,0,0,0.0,0,0
2109,4091.10513,0,1,0,0,0,0.0,0,0
2112,8676.604406,0,0,0,0,0,0.0,0,0
2113,19464.21331,0,0,1,0,887,627.0,5,0
2114,2193.247636,0,0,0,0,0,0.0,0,0
2115,2205.06782,0,0,0,0,0,0.0,0,0
2116,17872.55008,0,0,0,0,300,262.0,3,0
2117,13691.70073,0,0,0,0,0,0.0,0,0
2119,2624.68051,0,0,1,0,0,0.0,0,0
2120,17482.35897,0,0,0,0,0,0.0,0,0
2121,1720.114687,0,6,0,0,0,0.0,0,0
2122,16917.3225,0,0,0,0,0,0.0,0,0
2124,25507.22502,0,0,0,0,0,0.0,0,0
2125,5929.08684,0,0,0,0,0,0.0,0,0
2126,8924.212359,0,0,0,0,0,0.0,0,0
2127,6974.448207,0,0,0,0,0,0.0,0,0
2128,8185.40988,0,0,0,0,0,0.0,0,0
2129,11583.23408,0,6,0,0,0,0.0,0,0
2130,5455.8836,0,0,1,0,0,0.0,0,0
2131,2745.659993,0,0,0,0,0,0.0,0,0
2132,82.09494663,0,0,1,0,0,0.0,0,0
2133,3466.937163,0,0,0,0,0,0.0,0,0
2134,5906.785636,0,1,0,0,0,0.0,0,0
2135,4505.269311,0,0,0,0,0,0.0,0,0
2136,11009.05208,0,3,0,0,0,0.0,0,0
2137,21099.32066,0,0,0,0,0,0.0,0,0
2138,7698.527772,0,0,0,0,0,0.0,0,0
2139,8469.710429,0,0,1,0,0,0.0,0,0
2140,10161.37442,0,0,0,0,0,0.0,0,0
2141,1573.565094,0,3,0,0,0,0.0,0,0
2142,2062.399533,0,0,0,0,0,0.0,0,0
2143,1971.367303,0,0,0,0,0,0.0,0,0
2145,2270.899651,0,0,0,0,0,0.0,0,0
2146,2643.987432,0,0,0,0,0,0.0,0,0
2147,9409.727312,0,0,0,0,0,0.0,0,0
2148,368.8570316,0,0,0,0,0,0.0,0,0
2149,4140.940949,0,0,0,0,0,0.0,0,0
2150,4949.862555,0,0,0,0,0,0.0,0,0
2151,2305.418056,0,6,0,0,0,0.0,0,0
2152,376.2306515,0,0,0,0,0,0.0,0,0
2153,2866.344559,0,0,0,0,0,0.0,0,0
2154,1192.336819,0,1,0,0,0,0.0,0,0
2155,3272.458524,0,0,1,0,0,0.0,0,0
2156,431.2958939,0,0,0,0,0,0.0,0,0
2157,24.23312712,0,0,0,0,0,0.0,0,0
2158,3611.433002,0,6,0,0,0,0.0,0,0
2159,6289.041459,0,0,0,0,0,0.0,0,0
2160,5821.859876,0,0,0,0,0,0.0,0,0
2161,9164.877752,0,0,1,0,0,0.0,0,0
2162,11484.99853,0,0,0,0,0,0.0,0,0
2163,14246.06771,0,0,0,0,0,0.0,0,0
